sale_id,channel_order,discounted_order,total_amount,sale_date_order,customer_id,country,item_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted_item,item_total,sale_date_item,channel_item,channel_campaigns,product_name,category,brand,color,size,catalog_price,cost_price,gender
800,E-commerce,0,555.4,2025-05-24,96,Italy,680,2,2,78.45,78.45,0.0,0.00%,0,156.9,2025-05-24,E-commerce,Website Banner,Soft Wrap Tee,T-Shirts,Tiva,White,S,78.45,53.76,Female
800,E-commerce,0,555.4,2025-05-24,96,Italy,856,10,5,79.7,79.7,0.0,0.00%,0,398.5,2025-05-24,E-commerce,Website Banner,Soft Ribbed Trousers,Pants,Tiva,Black,L,79.7,48.81,Female
801,E-commerce,0,476.87,2025-04-04,876,Italy,171,421,3,50.89,50.89,0.0,0.00%,0,152.67,2025-04-04,E-commerce,Website Banner,Elegant Sleeveless Set,Sleepwear,Tiva,Green,XS,50.89,32.44,Female
801,E-commerce,0,476.87,2025-04-04,876,Italy,3112,44,5,64.84,64.84,0.0,0.00%,0,324.2,2025-04-04,E-commerce,Website Banner,Modern Wrap Trousers,Pants,Tiva,Red,XS,64.84,43.62,Female
802,App Mobile,0,456.18,2025-04-30,920,Spain,1942,239,2,66.99,66.99,0.0,0.00%,0,133.98,2025-04-30,App Mobile,App Mobile,Polished Wrap Trousers,Pants,Tiva,Green,XL,66.99,39.77,Female
802,App Mobile,0,456.18,2025-04-30,920,Spain,2151,276,5,64.44,64.44,0.0,0.00%,0,322.2,2025-04-30,App Mobile,App Mobile,Relaxed High-Waist Tee,T-Shirts,Tiva,Red,M,64.44,35.47,Female
808,E-commerce,0,168.3,2025-04-27,153,France,3364,490,2,39.42,39.42,0.0,0.00%,0,78.84,2025-04-27,E-commerce,Website Banner,Bold Boxy Shoes,Shoes,Tiva,Black,35,39.42,26.3,Female
808,E-commerce,0,168.3,2025-04-27,153,France,1236,241,3,29.82,29.82,0.0,0.00%,0,89.46,2025-04-27,E-commerce,Website Banner,Polished Ribbed Trousers,Pants,Tiva,Black,L,29.82,20.34,Female
81,App Mobile,1,449.17,2025-05-18,130,Germany,500,298,4,33.94,23.76,10.18,30.00%,1,95.03,2025-05-18,App Mobile,App Mobile,Essential Boxy Shoes,Shoes,Tiva,Black,XS,33.94,15.77,Female
81,App Mobile,1,449.17,2025-05-18,130,Germany,2595,321,5,58.09,40.66,17.43,30.00%,1,203.32,2025-05-18,App Mobile,App Mobile,Relaxed Cotton Trousers,Pants,Tiva,White,XS,58.09,32.81,Female
81,App Mobile,1,449.17,2025-05-18,130,Germany,3092,329,5,43.09,30.16,12.93,30.00%,1,150.82,2025-05-18,App Mobile,App Mobile,Relaxed Boxy Set,Sleepwear,Tiva,Blue,XS,43.09,22.66,Female
810,App Mobile,0,319.98,2025-06-16,913,Portugal,1599,209,2,32.41,32.41,0.0,0.00%,0,64.82,2025-06-16,App Mobile,App Mobile,Polished Ribbed Shoes,Shoes,Tiva,Green,40,32.41,13.01,Female
810,App Mobile,0,319.98,2025-06-16,913,Portugal,1989,372,4,63.79,63.79,0.0,0.00%,0,255.16,2025-06-16,App Mobile,App Mobile,Essential Linen Trousers,Pants,Tiva,Blue,S,63.79,25.86,Female
811,App Mobile,0,427.27,2025-04-27,29,Spain,1282,340,4,60.83,60.83,0.0,0.00%,0,243.32,2025-04-27,App Mobile,App Mobile,Tailored Cotton Shoes,Shoes,Tiva,Black,XS,60.83,26.12,Female
811,App Mobile,0,427.27,2025-04-27,29,Spain,1544,248,5,36.79,36.79,0.0,0.00%,0,183.95,2025-04-27,App Mobile,App Mobile,Polished Boxy Tee,T-Shirts,Tiva,White,XL,36.79,25.38,Female
812,E-commerce,0,246.26,2025-04-21,256,Italy,2505,235,2,23.68,23.68,0.0,0.00%,0,47.36,2025-04-21,E-commerce,Website Banner,Polished Cotton Set,Sleepwear,Tiva,Black,M,23.68,10.86,Female
812,E-commerce,0,246.26,2025-04-21,256,Italy,158,325,5,39.78,39.78,0.0,0.00%,0,198.9,2025-04-21,E-commerce,Website Banner,Tailored Linen Shoes,Shoes,Tiva,Red,35,39.78,27.31,Female
815,App Mobile,0,160.89,2025-04-27,506,France,1027,264,1,55.01,55.01,0.0,0.00%,0,55.01,2025-04-27,App Mobile,App Mobile,Relaxed Satin Tee,T-Shirts,Tiva,White,M,55.01,30.56,Female
815,App Mobile,0,160.89,2025-04-27,506,France,1532,25,2,52.94,52.94,0.0,0.00%,0,105.88,2025-04-27,App Mobile,App Mobile,Soft Wrap Set,Sleepwear,Tiva,Red,L,52.94,28.42,Female
816,App Mobile,1,160.14,2025-05-15,456,Italy,2156,99,2,59.78,41.85,17.93,30.00%,1,83.69,2025-05-15,App Mobile,Social Media,Modern Boxy Tee,T-Shirts,Tiva,White,XS,59.78,24.37,Female
816,App Mobile,1,160.14,2025-05-15,456,Italy,134,496,2,54.61,38.23,16.38,30.00%,1,76.45,2025-05-15,App Mobile,Social Media,Tailored High-Waist Trousers,Pants,Tiva,Black,S,54.61,27.63,Female
817,E-commerce,1,67.02,2025-05-06,485,Netherlands,924,311,1,43.38,39.04,4.34,10.00%,1,39.04,2025-06-05,E-commerce,Email,Essential Cotton Dress,Dresses,Tiva,White,XL,43.38,23.06,Female
817,E-commerce,1,67.02,2025-05-06,485,Netherlands,2415,30,1,31.09,27.98,3.11,10.00%,1,27.98,2025-06-05,E-commerce,Email,Soft Satin Trousers,Pants,Tiva,Blue,XS,31.09,12.87,Female
818,E-commerce,0,250.7,2025-06-16,473,France,1120,107,3,55.06,55.06,0.0,0.00%,0,165.18,2025-06-16,E-commerce,Website Banner,Classic Linen Shoes,Shoes,Tiva,Red,36,55.06,28.8,Female
818,E-commerce,0,250.7,2025-06-16,473,France,1232,355,4,21.38,21.38,0.0,0.00%,0,85.52,2025-06-16,E-commerce,Website Banner,Relaxed Boxy Trousers,Pants,Tiva,Black,XL,21.38,9.0,Female
819,E-commerce,0,143.36,2025-04-26,653,Portugal,652,355,2,21.38,21.38,0.0,0.00%,0,42.76,2025-04-26,E-commerce,Website Banner,Relaxed Boxy Trousers,Pants,Tiva,Black,XL,21.38,9.0,Female
819,E-commerce,0,143.36,2025-04-26,653,Portugal,720,46,4,25.15,25.15,0.0,0.00%,0,100.6,2025-04-26,E-commerce,Website Banner,Soft Cotton Set,Sleepwear,Tiva,Blue,XS,25.15,15.06,Female
82,E-commerce,0,753.88,2025-04-14,872,Netherlands,2559,301,4,48.72,48.72,0.0,0.00%,0,194.88,2025-04-14,E-commerce,Website Banner,Essential Linen Dress,Dresses,Tiva,Red,M,48.72,20.24,Female
82,E-commerce,0,753.88,2025-04-14,872,Netherlands,524,4,5,60.0,60.0,0.0,0.00%,0,300.0,2025-04-14,E-commerce,Website Banner,Soft Ribbed Tee,T-Shirts,Tiva,White,S,60.0,34.78,Female
82,E-commerce,0,753.88,2025-04-14,872,Netherlands,1377,468,5,51.8,51.8,0.0,0.00%,0,259.0,2025-04-14,E-commerce,Website Banner,Sleepwear Drop 1,Sleepwear,Tiva,Red,XL,51.8,34.22,Female
820,E-commerce,0,463.74,2025-04-20,280,Germany,1611,166,3,65.26,65.26,0.0,0.00%,0,195.78,2025-04-20,E-commerce,Website Banner,Vintage Satin Shoes,Shoes,Tiva,Black,40,65.26,42.46,Female
820,E-commerce,0,463.74,2025-04-20,280,Germany,440,239,4,66.99,66.99,0.0,0.00%,0,267.96,2025-04-20,E-commerce,Website Banner,Polished Wrap Trousers,Pants,Tiva,Green,XL,66.99,39.77,Female
821,App Mobile,1,262.23,2025-05-14,233,France,818,256,2,38.41,26.89,11.52,30.00%,1,53.77,2025-05-14,App Mobile,Social Media,Polished Crew Set,Sleepwear,Tiva,Blue,L,38.41,21.78,Female
821,App Mobile,1,262.23,2025-05-14,233,France,1771,291,5,59.56,41.69,17.87,30.00%,1,208.46,2025-05-14,App Mobile,App Mobile,Essential Silk Shoes,Shoes,Tiva,Green,XS,59.56,24.37,Female
822,App Mobile,1,202.69,2025-05-18,690,Spain,1963,294,3,56.69,39.68,17.01,30.00%,1,119.05,2025-05-18,App Mobile,Social Media,Essential Sleeveless Shoes,Shoes,Tiva,Green,XS,56.69,28.8,Female
822,App Mobile,1,202.69,2025-05-18,690,Spain,2456,328,3,39.83,27.88,11.95,30.00%,1,83.64,2025-05-18,App Mobile,Social Media,Tailored Wrap Dress,Dresses,Tiva,White,XS,39.83,23.24,Female
823,App Mobile,0,480.96,2025-04-24,323,Netherlands,2418,391,3,59.77,59.77,0.0,0.00%,0,179.31,2025-04-24,App Mobile,App Mobile,Elegant Wrap Dress,Dresses,Tiva,Red,XL,59.77,41.67,Female
823,App Mobile,0,480.96,2025-04-24,323,Netherlands,247,54,5,60.33,60.33,0.0,0.00%,0,301.65,2025-04-24,App Mobile,App Mobile,Modern Silk Dress,Dresses,Tiva,Blue,L,60.33,40.33,Female
824,E-commerce,0,223.28,2025-05-05,604,Italy,1679,445,2,52.28,52.28,0.0,0.00%,0,104.56,2025-05-05,E-commerce,Website Banner,Bold Cotton Set,Sleepwear,Tiva,White,S,52.28,33.66,Female
824,E-commerce,0,223.28,2025-05-05,604,Italy,1098,400,4,29.68,29.68,0.0,0.00%,0,118.72,2025-05-05,E-commerce,Website Banner,Essential Silk Trousers,Pants,Tiva,Black,L,29.68,18.59,Female
825,App Mobile,1,295.16,2025-05-13,643,Portugal,2196,38,2,62.8,43.96,18.84,30.00%,1,87.92,2025-05-13,App Mobile,Social Media,Soft Crew Tee,T-Shirts,Tiva,Red,XS,62.8,26.96,Female
825,App Mobile,1,295.16,2025-05-13,643,Portugal,2556,78,5,59.21,41.45,17.76,30.00%,1,207.24,2025-05-13,App Mobile,App Mobile,Modern Ribbed Shoes,Shoes,Tiva,Green,35,59.21,25.0,Female
827,E-commerce,0,251.9,2025-06-14,253,France,2305,262,1,52.94,52.94,0.0,0.00%,0,52.94,2025-06-14,E-commerce,Website Banner,Polished Sleeveless Set,Sleepwear,Tiva,Red,XS,52.94,36.9,Female
827,E-commerce,0,251.9,2025-06-14,253,France,2639,173,4,49.74,49.74,0.0,0.00%,0,198.96,2025-06-14,E-commerce,Website Banner,Polished Linen Dress,Dresses,Tiva,White,L,49.74,27.54,Female
830,App Mobile,0,226.8,2025-06-14,659,Portugal,190,180,3,38.81,38.81,0.0,0.00%,0,116.43,2025-06-14,App Mobile,App Mobile,Vintage Sleeveless Shoes,Shoes,Tiva,Blue,40,38.81,17.13,Female
830,App Mobile,0,226.8,2025-06-14,659,Portugal,1082,248,3,36.79,36.79,0.0,0.00%,0,110.37,2025-06-14,App Mobile,App Mobile,Polished Boxy Tee,T-Shirts,Tiva,White,XL,36.79,25.38,Female
832,E-commerce,0,266.58,2025-04-23,570,Spain,22,360,1,69.48,69.48,0.0,0.00%,0,69.48,2025-04-23,E-commerce,Website Banner,Tailored Boxy Tee,T-Shirts,Tiva,Green,M,69.48,39.79,Female
832,E-commerce,0,266.58,2025-04-23,570,Spain,148,490,5,39.42,39.42,0.0,0.00%,0,197.1,2025-04-23,E-commerce,Website Banner,Bold Boxy Shoes,Shoes,Tiva,Black,35,39.42,26.3,Female
833,E-commerce,0,217.91,2025-04-29,511,France,705,366,1,58.34,58.34,0.0,0.00%,0,58.34,2025-04-29,E-commerce,Website Banner,Essential Wrap Trousers,Pants,Tiva,White,XS,58.34,30.09,Female
833,E-commerce,0,217.91,2025-04-29,511,France,1372,40,3,53.19,53.19,0.0,0.00%,0,159.57,2025-04-29,E-commerce,Website Banner,Soft High-Waist Trousers,Pants,Tiva,White,L,53.19,28.3,Female
834,App Mobile,0,196.52,2025-06-17,626,Italy,1093,293,1,40.77,40.77,0.0,0.00%,0,40.77,2025-06-17,App Mobile,App Mobile,Essential Crew Shoes,Shoes,Tiva,Blue,XS,40.77,26.37,Female
834,App Mobile,0,196.52,2025-06-17,626,Italy,165,95,5,31.15,31.15,0.0,0.00%,0,155.75,2025-06-17,App Mobile,App Mobile,Modern Crew Set,Sleepwear,Tiva,Red,L,31.15,19.66,Female
837,E-commerce,0,570.97,2025-05-05,453,France,2338,237,4,64.08,64.08,0.0,0.00%,0,256.32,2025-05-05,E-commerce,Website Banner,Relaxed Ribbed Dress,Dresses,Tiva,Green,XL,64.08,31.03,Female
837,E-commerce,0,570.97,2025-05-05,453,France,2112,236,5,62.93,62.93,0.0,0.00%,0,314.65,2025-05-05,E-commerce,Website Banner,Relaxed Linen Shoes,Shoes,Tiva,Black,XS,62.93,38.81,Female
838,E-commerce,0,348.02,2025-05-27,903,Spain,1746,299,2,52.65,52.65,0.0,0.00%,0,105.3,2025-05-27,E-commerce,Website Banner,Essential Wrap Dress,Dresses,Tiva,Red,S,52.65,30.9,Female
838,E-commerce,0,348.02,2025-05-27,903,Spain,1473,129,4,60.68,60.68,0.0,0.00%,0,242.72,2025-05-27,E-commerce,Website Banner,Classic Linen Trousers,Pants,Tiva,Red,XS,60.68,24.4,Female
839,App Mobile,0,182.98,2025-05-31,935,Italy,1842,243,1,37.06,37.06,0.0,0.00%,0,37.06,2025-05-31,App Mobile,App Mobile,Polished Satin Set,Sleepwear,Tiva,Black,S,37.06,25.0,Female
839,App Mobile,0,182.98,2025-05-31,935,Italy,2586,199,4,36.48,36.48,0.0,0.00%,0,145.92,2025-05-31,App Mobile,App Mobile,Polished Sleeveless Dress,Dresses,Tiva,Green,S,36.48,24.3,Female
84,E-commerce,0,519.81,2025-05-17,932,France,448,344,2,42.1,42.1,0.0,0.00%,0,84.2,2025-05-17,E-commerce,Website Banner,Tailored Silk Tee,T-Shirts,Tiva,Blue,XL,42.1,22.32,Female
84,E-commerce,0,519.81,2025-05-17,932,France,2585,305,4,60.79,60.79,0.0,0.00%,0,243.16,2025-05-17,E-commerce,Website Banner,Relaxed Wrap Trousers,Pants,Tiva,Blue,L,60.79,37.56,Female
84,E-commerce,0,519.81,2025-05-17,932,France,2994,484,5,38.49,38.49,0.0,0.00%,0,192.45,2025-05-17,E-commerce,Website Banner,Tailored Silk Trousers,Pants,Tiva,Green,M,38.49,22.64,Female
842,App Mobile,0,181.08,2025-04-21,636,Spain,2744,80,1,31.86,31.86,0.0,0.00%,0,31.86,2025-04-21,App Mobile,App Mobile,Classic Ribbed Dress,Dresses,Tiva,Black,S,31.86,13.85,Female
842,App Mobile,0,181.08,2025-04-21,636,Spain,266,173,3,49.74,49.74,0.0,0.00%,0,149.22,2025-04-21,App Mobile,App Mobile,Polished Linen Dress,Dresses,Tiva,White,L,49.74,27.54,Female
843,App Mobile,0,232.34,2025-06-06,551,France,3069,70,2,66.33,66.33,0.0,0.00%,0,132.66,2025-06-06,App Mobile,App Mobile,Modern Boxy Dress,Dresses,Tiva,White,L,66.33,46.17,Female
843,App Mobile,0,232.34,2025-06-06,551,France,1717,487,2,49.84,49.84,0.0,0.00%,0,99.68,2025-06-06,App Mobile,App Mobile,Bold High-Waist Shoes,Shoes,Tiva,Black,38,49.84,20.62,Female
844,E-commerce,0,233.87,2025-05-25,802,Spain,1429,19,2,65.26,65.26,0.0,0.00%,0,130.52,2025-05-25,E-commerce,Website Banner,Soft Silk Dress,Dresses,Tiva,Blue,S,65.26,34.56,Female
844,E-commerce,0,233.87,2025-05-25,802,Spain,1586,402,3,34.45,34.45,0.0,0.00%,0,103.35,2025-05-25,E-commerce,Website Banner,Elegant Ribbed Set,Sleepwear,Tiva,Black,S,34.45,23.11,Female
845,E-commerce,0,310.35,2025-05-26,612,Italy,1172,94,1,45.8,45.8,0.0,0.00%,0,45.8,2025-05-26,E-commerce,Website Banner,Modern Sleeveless Shoes,Shoes,Tiva,Blue,38,45.8,26.03,Female
845,E-commerce,0,310.35,2025-05-26,612,Italy,2294,147,5,52.91,52.91,0.0,0.00%,0,264.55,2025-05-26,E-commerce,Website Banner,Vintage Linen Shoes,Shoes,Tiva,Black,35,52.91,30.84,Female
846,App Mobile,0,425.02,2025-04-17,541,France,757,146,2,81.06,81.06,0.0,0.00%,0,162.12,2025-04-17,App Mobile,App Mobile,Vintage Wrap Shoes,Shoes,Tiva,White,36,81.06,33.32,Female
846,App Mobile,0,425.02,2025-04-17,541,France,1353,394,5,52.58,52.58,0.0,0.00%,0,262.9,2025-04-17,App Mobile,App Mobile,Elegant Silk Tee,T-Shirts,Tiva,Red,XS,52.58,33.28,Female
848,App Mobile,0,181.08,2025-06-06,500,Germany,3067,56,2,62.92,62.92,0.0,0.00%,0,125.84,2025-06-06,App Mobile,App Mobile,Modern Wrap Shoes,Shoes,Tiva,Red,XS,62.92,42.57,Female
848,App Mobile,0,181.08,2025-06-06,500,Germany,445,350,2,27.62,27.62,0.0,0.00%,0,55.24,2025-06-06,App Mobile,App Mobile,Essential Crew Set,Sleepwear,Tiva,Red,XS,27.62,16.23,Female
849,E-commerce,1,167.31,2025-06-06,869,Netherlands,1988,404,2,45.19,40.67,4.52,10.00%,1,81.34,2025-06-06,E-commerce,Email,Elegant Cotton Set,Sleepwear,Tiva,Black,L,45.19,29.28,Female
849,E-commerce,1,167.31,2025-06-06,869,Netherlands,1807,84,3,31.84,28.66,3.18,10.00%,1,85.97,2025-06-06,E-commerce,Website Banner,Modern Cotton Shoes,Shoes,Tiva,Blue,38,31.84,13.34,Female
85,E-commerce,0,410.73,2025-05-15,344,Netherlands,2099,241,2,29.82,29.82,0.0,0.00%,0,59.64,2025-05-15,E-commerce,Website Banner,Polished Ribbed Trousers,Pants,Tiva,Black,L,29.82,20.34,Female
85,E-commerce,0,410.73,2025-05-15,344,Netherlands,76,123,3,61.51,61.51,0.0,0.00%,0,184.53,2025-05-15,E-commerce,Website Banner,Classic Wrap Set,Sleepwear,Tiva,White,S,61.51,30.47,Female
85,E-commerce,0,410.73,2025-05-15,344,Netherlands,2475,156,3,55.52,55.52,0.0,0.00%,0,166.56,2025-05-15,E-commerce,Website Banner,Vintage Crew Dress,Dresses,Tiva,Black,S,55.52,26.24,Female
850,E-commerce,0,472.29,2025-04-19,658,Italy,913,130,2,49.12,49.12,0.0,0.00%,0,98.24,2025-04-19,E-commerce,Website Banner,Classic Ribbed Set,Sleepwear,Tiva,Black,L,49.12,27.17,Female
850,E-commerce,0,472.29,2025-04-19,658,Italy,2947,116,5,74.81,74.81,0.0,0.00%,0,374.05,2025-04-19,E-commerce,Website Banner,Modern High-Waist Trousers,Pants,Tiva,Green,M,74.81,49.48,Female
852,App Mobile,0,387.92,2025-04-23,745,Italy,930,337,2,71.72,71.72,0.0,0.00%,0,143.44,2025-04-23,App Mobile,App Mobile,Essential Linen Set,Sleepwear,Tiva,Red,M,71.72,47.09,Female
852,App Mobile,0,387.92,2025-04-23,745,Italy,2831,352,4,61.12,61.12,0.0,0.00%,0,244.48,2025-04-23,App Mobile,App Mobile,Essential Sleeveless Set,Sleepwear,Tiva,Green,S,61.12,40.15,Female
853,App Mobile,0,150.6,2025-04-28,883,Italy,2958,345,1,46.36,46.36,0.0,0.00%,0,46.36,2025-04-28,App Mobile,App Mobile,Tailored Crew Tee,T-Shirts,Tiva,Red,S,46.36,24.09,Female
853,App Mobile,0,150.6,2025-04-28,883,Italy,2748,282,2,52.12,52.12,0.0,0.00%,0,104.24,2025-04-28,App Mobile,App Mobile,Polished High-Waist Trousers,Pants,Tiva,Red,XL,52.12,26.13,Female
854,E-commerce,0,255.78,2025-04-16,254,Italy,563,85,2,37.35,37.35,0.0,0.00%,0,74.7,2025-04-16,E-commerce,Website Banner,Classic Satin Dress,Dresses,Tiva,Red,XS,37.35,18.42,Female
854,E-commerce,0,255.78,2025-04-16,254,Italy,1212,111,3,60.36,60.36,0.0,0.00%,0,181.08,2025-04-16,E-commerce,Website Banner,Modern Sleeveless Trousers,Pants,Tiva,White,XS,60.36,29.39,Female
855,App Mobile,0,390.32,2025-05-21,710,France,1665,94,3,45.8,45.8,0.0,0.00%,0,137.4,2025-05-21,App Mobile,App Mobile,Modern Sleeveless Shoes,Shoes,Tiva,Blue,38,45.8,26.03,Female
855,App Mobile,0,390.32,2025-05-21,710,France,537,385,4,63.23,63.23,0.0,0.00%,0,252.92,2025-05-21,App Mobile,App Mobile,Essential Satin Trousers,Pants,Tiva,Red,M,63.23,39.24,Female
856,E-commerce,0,206.9,2025-04-17,648,Germany,1370,366,1,58.34,58.34,0.0,0.00%,0,58.34,2025-04-17,E-commerce,Website Banner,Essential Wrap Trousers,Pants,Tiva,White,XS,58.34,30.09,Female
856,E-commerce,0,206.9,2025-04-17,648,Germany,3154,359,2,74.28,74.28,0.0,0.00%,0,148.56,2025-04-17,E-commerce,Website Banner,Tailored Silk Shoes,Shoes,Tiva,Blue,38,74.28,50.66,Female
857,App Mobile,0,377.18,2025-04-16,133,France,3114,154,3,53.74,53.74,0.0,0.00%,0,161.22,2025-04-16,App Mobile,App Mobile,Classic Crew Set,Sleepwear,Tiva,Red,XL,53.74,29.39,Female
857,App Mobile,0,377.18,2025-04-16,133,France,2381,425,4,53.99,53.99,0.0,0.00%,0,215.96,2025-04-16,App Mobile,App Mobile,Elegant Boxy Set,Sleepwear,Tiva,Red,S,53.99,22.53,Female
858,E-commerce,0,142.03,2025-05-14,659,Portugal,1057,178,1,39.34,39.34,0.0,0.00%,0,39.34,2025-05-14,E-commerce,Website Banner,Classic Boxy Trousers,Pants,Tiva,Black,XS,39.34,20.3,Female
858,E-commerce,0,142.03,2025-05-14,659,Portugal,746,388,3,34.23,34.23,0.0,0.00%,0,102.69,2025-05-14,E-commerce,Website Banner,Tailored Boxy Dress,Dresses,Tiva,Black,S,34.23,15.51,Female
859,E-commerce,0,289.32,2025-05-22,39,France,3310,225,3,58.11,58.11,0.0,0.00%,0,174.33,2025-05-22,E-commerce,Website Banner,Polished Crew Shoes,Shoes,Tiva,White,XS,58.11,27.87,Female
859,E-commerce,0,289.32,2025-05-22,39,France,865,498,3,38.33,38.33,0.0,0.00%,0,114.99,2025-05-22,E-commerce,Website Banner,T-Shirts Drop 8,T-Shirts,Tiva,White,L,38.33,16.23,Female
86,App Mobile,0,709.19,2025-06-15,453,France,512,22,3,58.26,58.26,0.0,0.00%,0,174.78,2025-06-15,App Mobile,App Mobile,Soft Satin Tee,T-Shirts,Tiva,Black,XS,58.26,25.74,Female
86,App Mobile,0,709.19,2025-06-15,453,France,1449,68,3,47.27,47.27,0.0,0.00%,0,141.81,2025-06-15,App Mobile,App Mobile,Soft High-Waist Set,Sleepwear,Tiva,Blue,M,47.27,30.28,Female
86,App Mobile,0,709.19,2025-06-15,453,France,580,98,5,78.52,78.52,0.0,0.00%,0,392.6,2025-06-15,App Mobile,App Mobile,Modern Boxy Shoes,Shoes,Tiva,Black,38,78.52,41.48,Female
861,E-commerce,0,406.56,2025-04-21,99,Spain,2372,25,2,52.94,52.94,0.0,0.00%,0,105.88,2025-04-21,E-commerce,Website Banner,Soft Wrap Set,Sleepwear,Tiva,Red,L,52.94,28.42,Female
861,E-commerce,0,406.56,2025-04-21,99,Spain,2213,459,4,75.17,75.17,0.0,0.00%,0,300.68,2025-04-21,E-commerce,Website Banner,Bold High-Waist Dress,Dresses,Tiva,Green,XS,75.17,31.34,Female
862,App Mobile,0,233.9,2025-06-06,912,Germany,1999,457,2,31.61,31.61,0.0,0.00%,0,63.22,2025-06-06,App Mobile,App Mobile,Bold Crew Tee,T-Shirts,Tiva,Black,M,31.61,12.75,Female
862,App Mobile,0,233.9,2025-06-06,912,Germany,2340,375,4,42.67,42.67,0.0,0.00%,0,170.68,2025-06-06,App Mobile,App Mobile,Tailored Sleeveless Shoes,Shoes,Tiva,Black,36,42.67,17.98,Female
863,E-commerce,0,384.64,2025-04-17,39,France,3058,359,1,74.28,74.28,0.0,0.00%,0,74.28,2025-04-17,E-commerce,Website Banner,Tailored Silk Shoes,Shoes,Tiva,Blue,38,74.28,50.66,Female
863,E-commerce,0,384.64,2025-04-17,39,France,2773,269,4,77.59,77.59,0.0,0.00%,0,310.36,2025-04-17,E-commerce,Website Banner,Relaxed Crew Dress,Dresses,Tiva,Red,XS,77.59,39.4,Female
864,E-commerce,1,282.2,2025-04-06,867,France,2198,325,2,39.78,35.8,3.98,10.00%,1,71.6,2025-06-04,E-commerce,Website Banner,Tailored Linen Shoes,Shoes,Tiva,Red,35,39.78,27.31,Female
864,E-commerce,1,282.2,2025-04-06,867,France,337,136,5,46.8,42.12,4.68,10.00%,1,210.6,2025-06-04,E-commerce,Website Banner,Classic Cotton Trousers,Pants,Tiva,Red,XS,46.8,23.26,Female
865,E-commerce,0,362.23,2025-05-29,117,Germany,2149,55,4,44.32,44.32,0.0,0.00%,0,177.28,2025-05-29,E-commerce,Website Banner,Modern Ribbed Tee,T-Shirts,Tiva,Red,XS,44.32,25.68,Female
865,E-commerce,0,362.23,2025-05-29,117,Germany,2504,441,5,36.99,36.99,0.0,0.00%,0,184.95,2025-05-29,E-commerce,Website Banner,Bold Linen Dress,Dresses,Tiva,Red,L,36.99,15.74,Female
866,App Mobile,0,411.3,2025-04-23,796,Netherlands,801,102,5,43.06,43.06,0.0,0.00%,0,215.3,2025-04-23,App Mobile,App Mobile,Classic Linen Tee,T-Shirts,Tiva,Green,S,43.06,25.45,Female
866,App Mobile,0,411.3,2025-04-23,796,Netherlands,2189,204,5,39.2,39.2,0.0,0.00%,0,196.0,2025-04-23,App Mobile,App Mobile,Polished Boxy Dress,Dresses,Tiva,White,XS,39.2,26.25,Female
868,App Mobile,0,66.93,2025-05-24,394,Spain,2594,351,1,46.11,46.11,0.0,0.00%,0,46.11,2025-05-24,App Mobile,App Mobile,Relaxed Sleeveless Trousers,Pants,Tiva,Green,L,46.11,25.4,Female
868,App Mobile,0,66.93,2025-05-24,394,Spain,362,334,1,20.82,20.82,0.0,0.00%,0,20.82,2025-05-24,App Mobile,App Mobile,Tailored Ribbed Dress,Dresses,Tiva,Black,M,20.82,9.05,Female
87,E-commerce,0,350.92,2025-04-14,863,Germany,2905,438,1,38.74,38.74,0.0,0.00%,0,38.74,2025-04-14,E-commerce,Website Banner,Bold Wrap Dress,Dresses,Tiva,Blue,XS,38.74,25.05,Female
87,E-commerce,0,350.92,2025-04-14,863,Germany,3040,102,3,43.06,43.06,0.0,0.00%,0,129.18,2025-04-14,E-commerce,Website Banner,Classic Linen Tee,T-Shirts,Tiva,Green,S,43.06,25.45,Female
87,E-commerce,0,350.92,2025-04-14,863,Germany,2964,161,4,45.75,45.75,0.0,0.00%,0,183.0,2025-04-14,E-commerce,Website Banner,Vintage Linen Tee,T-Shirts,Tiva,White,S,45.75,23.35,Female
870,App Mobile,0,363.72,2025-05-28,386,France,2930,223,3,57.36,57.36,0.0,0.00%,0,172.08,2025-05-28,App Mobile,App Mobile,Vintage High-Waist Trousers,Pants,Tiva,Green,L,57.36,24.56,Female
870,App Mobile,0,363.72,2025-05-28,386,France,1813,121,4,47.91,47.91,0.0,0.00%,0,191.64,2025-05-28,App Mobile,App Mobile,Classic Cotton Shoes,Shoes,Tiva,Black,35,47.91,30.77,Female
871,E-commerce,0,381.21,2025-04-05,996,Germany,3188,268,3,49.59,49.59,0.0,0.00%,0,148.77,2025-05-04,E-commerce,Website Banner,Polished Boxy Set,Sleepwear,Tiva,Black,S,49.59,30.29,Female
871,E-commerce,0,381.21,2025-04-05,996,Germany,1655,101,4,58.11,58.11,0.0,0.00%,0,232.44,2025-05-04,E-commerce,Website Banner,Classic Wrap Tee,T-Shirts,Tiva,Green,L,58.11,23.79,Female
872,E-commerce,1,116.41,2025-04-06,471,Netherlands,2517,406,1,53.74,48.37,5.37,10.00%,1,48.37,2025-06-04,E-commerce,Website Banner,Essential Crew Trousers,Pants,Tiva,White,S,53.74,35.93,Female
